Timestamp,Dev,Status,Ax,Ay,Az,Filt,RMS,Cross,Type,Med
56:09.0,MG-001,0,0.016,0.018,0.994,0.342,0.994,0,Resting,Stable
56:09.0,MG-001,0,0.028,0.004,0.97,0.334,0.97,0,Resting,Stable
56:09.0,MG-001,0,0.022,0.021,0.973,0.338,0.974,0,Resting,Stable
56:09.0,MG-001,0,0.023,0.044,0.984,0.35,0.985,0.001,Resting,Stable
56:09.0,MG-001,0,0.012,0.034,0.99,0.345,0.99,0,Resting,Stable
56:09.0,MG-001,0,0.035,0.015,0.974,0.341,0.975,0.001,Resting,Stable
56:09.0,MG-001,0,0.014,-0.001,0.976,0.33,0.976,0,Resting,Stable
56:09.0,MG-001,0,0.029,0.031,0.982,0.347,0.983,0.001,Resting,Stable
56:09.1,MG-001,0,0.035,0.017,0.987,0.346,0.987,0.001,Resting,Stable
56:09.1,MG-001,0,0.02,0.022,0.979,0.34,0.979,0,Resting,Stable
56:09.1,MG-001,0,0.027,0.023,0.993,0.348,0.993,0.001,Resting,Stable
56:09.1,MG-001,0,0.021,0.024,0.978,0.341,0.978,0.001,Resting,Stable
56:09.1,MG-001,0,0.033,0.015,0.996,0.348,0.996,0,Resting,Stable
56:09.1,MG-001,0,0.023,-0.001,0.982,0.335,0.983,0,Resting,Stable
56:09.1,MG-001,0,-0.022,0.523,0.936,0.494,1.073,-0.011,Walking,Stable
56:09.1,MG-001,0,0.241,0.065,1.15,0.485,1.177,0.016,Walking,Stable
56:09.1,MG-001,0,0.144,-0.376,0.724,0.415,0.829,-0.054,Walking,Stable
56:09.2,MG-001,0,-0.181,-0.42,1.17,0.59,1.256,0.076,Walking,Stable
56:09.2,MG-001,0,-0.279,0.21,0.832,0.44,0.902,-0.059,Walking,Stable
56:09.2,MG-001,0,-0.005,0.481,0.876,0.454,0.999,-0.003,Walking,Stable
56:09.2,MG-001,0,0.298,0.089,1.138,0.508,1.18,0.027,Walking,Stable
56:09.2,MG-001,0,0.212,-0.349,0.77,0.444,0.872,-0.074,Walking,Stable
56:09.2,MG-001,0,-0.224,-0.359,1.182,0.588,1.255,0.08,Walking,Stable
56:09.2,MG-001,0,-0.326,0.073,0.842,0.414,0.906,-0.024,Walking,Stable
56:09.2,MG-001,0,0.057,0.555,0.964,0.526,1.114,0.032,Walking,Stable
56:09.2,MG-001,0,0.257,0.227,1.154,0.546,1.204,0.058,Walking,Stable
56:09.2,MG-001,0,0.091,-0.437,0.735,0.421,0.86,-0.04,Walking,Stable
56:09.2,MG-001,0,-0.241,-0.413,1.057,0.57,1.16,0.1,Walking,Stable
56:09.3,MG-001,0,-0.196,0.256,0.916,0.456,0.971,-0.05,Walking,Stable
56:09.3,MG-001,0,0.047,0.5,1.041,0.529,1.156,0.024,Walking,Stable
56:09.3,MG-001,0,0.347,0.121,1.035,0.501,1.099,0.042,Walking,Stable
56:09.3,MG-001,0,0.213,-0.41,0.812,0.478,0.934,-0.087,Walking,Stable
56:09.3,MG-001,0,-0.181,-0.484,1.246,0.637,1.349,0.087,Walking,Stable
56:09.3,MG-001,0,-0.283,0.212,0.857,0.451,0.927,-0.06,Walking,Stable
56:09.3,MG-001,0,0.019,0.471,1.042,0.511,1.144,0.009,Walking,Stable
56:09.3,MG-001,0,0.313,0.151,1.12,0.528,1.172,0.047,Walking,Stable
56:09.3,MG-001,0,0.168,-0.407,0.882,0.486,0.985,-0.069,Walking,Stable
56:09.3,MG-001,0,-0.195,-0.354,1.215,0.588,1.281,0.069,Walking,Stable
56:09.4,MG-001,0,-0.377,0.221,0.84,0.479,0.947,-0.083,Walking,Stable
56:09.4,MG-001,0,0.047,0.521,1.081,0.55,1.201,0.024,Walking,Stable
56:09.4,MG-001,0,0.291,0.011,1.073,0.458,1.112,0.003,Walking,Stable
56:09.4,MG-001,0,0.075,-0.36,0.798,0.411,0.879,-0.027,Walking,Stable
56:09.4,MG-001,0,-0.262,-0.417,1.228,0.636,1.323,0.109,Walking,Stable
56:09.4,MG-001,0,-0.26,0.166,0.909,0.445,0.96,-0.043,Walking,Stable
56:09.4,MG-001,0,0.031,0.573,0.963,0.523,1.121,0.018,Walking,Stable
56:09.4,MG-001,0,0.255,0.164,1.04,0.487,1.084,0.042,Walking,Stable
56:09.4,MG-001,0,0.154,-0.366,0.813,0.444,0.905,-0.056,Walking,Stable
56:09.4,MG-001,0,-0.206,-0.346,1.234,0.595,1.298,0.071,Walking,Stable
56:09.5,MG-001,0,-0.311,0.192,0.889,0.464,0.961,-0.06,Walking,Stable
56:09.5,MG-001,0,0.13,0.472,1.029,0.544,1.14,0.061,Walking,Stable
56:09.5,MG-001,0,0.294,0.086,0.961,0.447,1.009,0.025,Walking,Stable
56:09.5,MG-001,0,0.193,-0.359,0.878,0.476,0.967,-0.069,Walking,Stable
56:09.5,MG-001,0,-0.205,-0.363,1.193,0.587,1.264,0.075,Walking,Stable
56:09.5,MG-001,0,-0.236,0.204,0.808,0.416,0.867,-0.048,Walking,Stable
56:09.5,MG-001,0,-0.052,0.553,0.995,0.533,1.139,-0.029,Walking,Stable
56:09.5,MG-001,0,0.263,0.033,1.048,0.448,1.081,0.009,Walking,Stable
56:09.5,MG-001,0,0.151,-0.474,0.815,0.48,0.955,-0.072,Walking,Stable
56:09.5,MG-001,0,-0.219,-0.424,1.166,0.603,1.26,0.093,Walking,Stable
56:09.6,MG-001,0,-0.211,0.234,0.74,0.395,0.804,-0.049,Walking,Stable
56:09.6,MG-001,0,0.173,0.523,1.034,0.577,1.172,0.09,Walking,Stable
56:09.6,MG-001,0,0.332,0.081,1.114,0.509,1.165,0.027,Walking,Stable
56:09.6,MG-001,0,0.176,-0.516,0.819,0.504,0.984,-0.091,Walking,Stable
56:09.6,MG-001,0,-0.227,-0.372,1.218,0.606,1.294,0.084,Walking,Stable
56:09.6,MG-001,0,-0.219,0.19,0.732,0.38,0.787,-0.042,Walking,Stable
56:09.6,MG-001,0,0.041,0.52,1.032,0.531,1.156,0.021,Walking,Stable
56:09.6,MG-001,0,0.246,0.067,0.994,0.436,1.026,0.017,Walking,Stable
56:09.6,MG-001,0,0.123,-0.463,0.793,0.46,0.926,-0.057,Walking,Stable
56:09.6,MG-001,0,-0.274,-0.349,1.203,0.609,1.282,0.096,Walking,Stable
56:09.7,MG-001,0,-0.266,0.199,0.813,0.426,0.878,-0.053,Walking,Stable
56:09.7,MG-001,0,0.077,0.47,1.165,0.571,1.259,0.036,Walking,Stable
56:09.7,MG-001,0,0.309,0.02,1.209,0.513,1.248,0.006,Walking,Stable
56:09.7,MG-001,0,0.088,-0.518,0.884,0.497,1.029,-0.045,Walking,Stable
56:09.7,MG-001,0,-0.101,-0.333,1.226,0.553,1.274,0.033,Walking,Stable
56:09.7,MG-001,0,-0.329,0.179,0.914,0.474,0.987,-0.059,Walking,Stable
56:09.7,MG-001,0,0.075,0.511,1.117,0.568,1.23,0.038,Walking,Stable
56:09.7,MG-001,0,0.327,0.081,1.019,0.476,1.074,0.026,Walking,Stable
56:09.7,MG-001,0,0.104,-0.538,0.844,0.495,1.006,-0.056,Walking,Stable
56:09.7,MG-001,0,-0.205,-0.302,1.156,0.554,1.212,0.062,Walking,Stable
56:09.8,MG-001,0,-0.28,0.233,0.867,0.46,0.941,-0.065,Walking,Stable
56:09.8,MG-001,0,0.155,0.463,0.968,0.529,1.084,0.072,Walking,Stable
56:09.8,MG-001,0,0.271,0.135,1.04,0.482,1.083,0.036,Walking,Stable
56:09.8,MG-001,0,0.159,-0.419,0.778,0.452,0.898,-0.066,Walking,Stable
56:09.8,MG-001,0,-0.296,-0.382,1.12,0.599,1.22,0.113,Walking,Stable
56:09.8,MG-001,0,-0.216,0.25,0.745,0.403,0.815,-0.054,Walking,Stable
56:09.8,MG-001,0,0.024,0.45,0.984,0.486,1.082,0.011,Walking,Stable
56:09.8,MG-001,0,0.279,-0.004,0.972,0.418,1.012,-0.001,Walking,Stable
56:09.8,MG-001,0,0.167,-0.538,0.859,0.522,1.028,-0.09,Walking,Stable
56:09.8,MG-001,0,-0.238,-0.276,1.23,0.582,1.283,0.066,Walking,Stable
56:09.9,MG-001,0,-0.289,0.281,0.715,0.428,0.821,-0.081,Walking,Stable
56:09.9,MG-001,0,0.113,0.511,1.041,0.555,1.165,0.058,Walking,Stable
56:09.9,MG-001,0,0.322,0.103,0.981,0.469,1.038,0.033,Walking,Stable
56:09.9,MG-001,0,0.09,-0.46,0.944,0.498,1.054,-0.042,Walking,Stable
56:09.9,MG-001,0,-0.32,-0.286,1.152,0.586,1.229,0.091,Walking,Stable
56:09.9,MG-001,0,-0.108,0.328,0.799,0.412,0.871,-0.036,Walking,Stable
56:09.9,MG-001,0,0.109,0.52,1.003,0.544,1.135,0.057,Walking,Stable
56:09.9,MG-001,0,0.25,0.036,0.992,0.426,1.024,0.009,Walking,Stable
56:09.9,MG-001,0,0.141,-0.454,0.755,0.45,0.892,-0.064,Walking,Stable
56:10.0,MG-001,0,-0.259,-0.303,1.159,0.574,1.226,0.078,Walking,Stable
56:10.0,MG-001,0,-0.258,0.277,0.801,0.445,0.886,-0.071,Walking,Stable
56:10.0,MG-001,0,0.046,0.522,1.12,0.563,1.237,0.024,Walking,Stable
56:10.0,MG-001,0,0.339,-0.008,0.965,0.438,1.023,-0.003,Walking,Stable
56:10.0,MG-001,0,0.189,-0.42,0.927,0.512,1.035,-0.079,Walking,Stable
56:10.0,MG-001,0,-0.246,-0.302,1.127,0.558,1.192,0.074,Walking,Stable
56:10.0,MG-001,0,-0.203,0.273,0.815,0.43,0.883,-0.055,Walking,Stable
56:10.0,MG-001,0,0.007,0.531,1.112,0.55,1.232,0.004,Walking,Stable
56:10.0,MG-001,0,0.228,-0.075,0.95,0.418,0.98,-0.017,Walking,Stable
56:10.0,MG-001,0,0.089,-0.516,0.897,0.501,1.039,-0.046,Walking,Stable
56:10.0,MG-001,0,-0.24,-0.421,1.123,0.595,1.223,0.101,Walking,Stable
56:10.1,MG-001,0,-0.184,0.296,0.88,0.453,0.946,-0.054,Walking,Stable
56:10.1,MG-001,0,0.118,0.42,1.067,0.535,1.152,0.049,Walking,Stable
56:10.1,MG-001,0,0.408,0.042,0.971,0.474,1.054,0.017,Walking,Stable
56:10.1,MG-001,0,0.107,-0.459,0.827,0.465,0.952,-0.049,Walking,Stable
56:10.1,MG-001,0,-0.329,-0.313,1.2,0.614,1.283,0.103,Walking,Stable
56:10.1,MG-001,0,-0.188,0.248,0.879,0.438,0.932,-0.047,Walking,Stable
56:10.1,MG-001,0,0.076,0.496,1.124,0.565,1.231,0.038,Walking,Stable
56:10.1,MG-001,0,0.408,0.016,0.98,0.468,1.062,0.006,Walking,Stable
56:10.1,MG-001,0,0.09,-0.405,0.85,0.448,0.946,-0.037,Walking,Stable
56:10.1,MG-001,0,-0.248,-0.209,1.132,0.53,1.177,0.052,Walking,Stable
56:10.2,MG-001,0,-0.198,0.331,0.769,0.433,0.861,-0.066,Walking,Stable
56:10.2,MG-001,0,0.04,0.481,1.132,0.551,1.231,0.019,Walking,Stable
56:10.2,MG-001,0,0.29,-0.027,0.98,0.432,1.023,-0.008,Walking,Stable
56:10.2,MG-001,0,0.056,-0.54,0.854,0.484,1.012,-0.03,Walking,Stable
56:10.2,MG-001,0,-0.303,-0.408,1.123,0.612,1.233,0.124,Walking,Stable
56:10.2,MG-001,0,-0.272,0.322,0.851,0.482,0.95,-0.088,Walking,Stable
56:10.2,MG-001,0,0.093,0.584,1.063,0.58,1.217,0.054,Walking,Stable
56:10.2,MG-001,0,0.385,-0.001,0.951,0.446,1.026,0,Walking,Stable
56:10.2,MG-001,0,0.001,-0.54,0.783,0.441,0.951,0,Walking,Stable
56:10.2,MG-001,0,-0.223,-0.255,1.118,0.532,1.168,0.057,Walking,Stable
56:10.3,MG-001,0,-0.306,0.372,0.804,0.494,0.937,-0.114,Walking,Stable
56:10.3,MG-001,0,0.169,0.466,1.084,0.573,1.192,0.079,Walking,Stable
56:10.3,MG-001,0,0.29,0.031,0.976,0.432,1.019,0.009,Walking,Stable
56:10.3,MG-001,0,0.18,-0.474,0.941,0.532,1.069,-0.085,Walking,Stable
56:10.3,MG-001,0,-0.202,-0.249,1.156,0.536,1.2,0.05,Walking,Stable
56:10.3,MG-001,0,-0.183,0.319,0.784,0.429,0.866,-0.058,Walking,Stable
56:10.3,MG-001,0,0.091,0.402,1.091,0.528,1.166,0.037,Walking,Stable
56:10.3,MG-001,0,0.295,-0.006,1,0.434,1.043,-0.002,Walking,Stable
56:10.3,MG-001,0,0.16,-0.579,0.84,0.527,1.033,-0.093,Walking,Stable
56:10.3,MG-001,0,-0.268,-0.294,1.141,0.568,1.209,0.079,Walking,Stable
56:10.4,MG-001,0,-0.2,0.328,0.885,0.471,0.965,-0.066,Walking,Stable
56:10.4,MG-001,0,0.098,0.545,1.091,0.578,1.224,0.054,Walking,Stable
56:10.4,MG-001,0,0.253,-0.006,1.029,0.429,1.059,-0.001,Walking,Stable
56:10.4,MG-001,0,0.09,-0.45,0.807,0.449,0.928,-0.041,Walking,Stable
56:10.4,MG-001,0,-0.259,-0.312,1.199,0.59,1.265,0.081,Walking,Stable
56:10.4,MG-001,0,-0.24,0.386,0.79,0.472,0.911,-0.092,Walking,Stable
56:10.4,MG-001,0,0.123,0.441,1.053,0.539,1.148,0.054,Walking,Stable
56:10.4,MG-001,0,0.274,0.009,0.999,0.427,1.036,0.002,Walking,Stable
56:10.4,MG-001,0,0.025,-0.415,0.782,0.407,0.886,-0.011,Walking,Stable
56:10.4,MG-001,0,-0.165,-0.249,1.101,0.505,1.141,0.041,Walking,Stable
56:10.5,MG-001,0,-0.298,0.349,0.732,0.46,0.864,-0.104,Walking,Stable
56:10.5,MG-001,0,0.046,0.419,1.186,0.55,1.259,0.019,Walking,Stable
56:10.5,MG-001,0,0.288,-0.123,0.873,0.428,0.928,-0.035,Walking,Stable
56:10.5,MG-001,0,0.144,-0.463,0.884,0.497,1.008,-0.066,Walking,Stable
56:10.5,MG-001,0,-0.229,-0.239,1.186,0.552,1.232,0.055,Walking,Stable
56:10.5,MG-001,0,-0.246,0.237,0.72,0.401,0.797,-0.058,Walking,Stable
56:10.5,MG-001,0,0.223,0.471,1.098,0.597,1.215,0.105,Walking,Stable
56:10.5,MG-001,0,0.282,-0.018,0.962,0.421,1.003,-0.005,Walking,Stable
56:10.5,MG-001,0,0.088,-0.451,0.966,0.502,1.07,-0.04,Walking,Stable
56:10.5,MG-001,0,-0.189,-0.321,1.167,0.559,1.225,0.061,Walking,Stable
56:10.6,MG-001,0,-0.181,0.264,0.808,0.418,0.869,-0.048,Walking,Stable
56:10.6,MG-001,0,0.161,0.486,1.119,0.589,1.231,0.078,Walking,Stable
56:10.6,MG-001,0,0.301,-0.015,0.935,0.417,0.982,-0.004,Walking,Stable
56:10.6,MG-001,0,0.037,-0.57,0.871,0.493,1.041,-0.021,Walking,Stable
56:10.6,MG-001,0,-0.226,-0.229,1.198,0.551,1.241,0.052,Walking,Stable
56:10.6,MG-001,0,-0.26,0.323,0.82,0.468,0.919,-0.084,Walking,Stable
56:10.6,MG-001,0,0.112,0.417,1.14,0.556,1.219,0.047,Walking,Stable
56:10.6,MG-001,0,0.327,-0.021,0.986,0.445,1.039,-0.007,Walking,Stable
56:10.6,MG-001,0,-0.028,-0.622,1.01,0.553,1.186,0.018,Walking,Stable
56:10.7,MG-001,0,-0.285,-0.226,1.109,0.54,1.167,0.064,Walking,Stable
56:10.7,MG-001,0,-0.267,0.374,0.793,0.478,0.917,-0.1,Walking,Stable
56:10.7,MG-001,0,0.178,0.449,1.183,0.603,1.278,0.08,Walking,Stable
56:10.7,MG-001,0,0.305,-0.02,0.894,0.406,0.945,-0.006,Walking,Stable
56:10.7,MG-001,0,0.033,-0.431,0.995,0.486,1.085,-0.014,Walking,Stable
56:10.7,MG-001,0,-0.295,-0.289,1.163,0.582,1.234,0.085,Walking,Stable
56:10.7,MG-001,0,-0.174,0.289,0.746,0.403,0.819,-0.05,Walking,Stable
56:10.7,MG-001,0,0.184,0.327,1.152,0.555,1.212,0.06,Walking,Stable
56:10.7,MG-001,0,0.304,-0.09,0.856,0.417,0.913,-0.027,Walking,Stable
56:10.7,MG-001,0,-0.013,-0.493,0.888,0.465,1.016,0.006,Walking,Stable
56:10.7,MG-001,0,-0.288,-0.215,1.112,0.539,1.169,0.062,Walking,Stable
56:10.8,MG-001,0,-0.116,0.271,0.798,0.395,0.851,-0.031,Walking,Stable
56:10.8,MG-001,0,0.098,0.4,1.118,0.539,1.192,0.039,Walking,Stable
56:10.8,MG-001,0,0.222,-0.041,0.88,0.381,0.909,-0.009,Walking,Stable
56:10.8,MG-001,0,0.114,-0.51,0.948,0.524,1.082,-0.058,Walking,Stable
56:10.8,MG-001,0,-0.238,-0.284,1.092,0.538,1.153,0.067,Walking,Stable
56:10.8,MG-001,0,-0.293,0.371,0.711,0.458,0.854,-0.109,Walking,Stable
56:10.8,MG-001,0,0.106,0.446,1.169,0.574,1.256,0.047,Walking,Stable
56:10.8,MG-001,0,0.296,-0.143,0.838,0.426,0.9,-0.042,Walking,Stable
56:10.8,MG-001,0,0.043,-0.465,0.942,0.483,1.051,-0.02,Walking,Stable
56:10.8,MG-001,0,-0.276,-0.195,1.044,0.505,1.098,0.054,Walking,Stable
56:10.9,MG-001,0,-0.204,0.328,0.825,0.452,0.911,-0.067,Walking,Stable
56:10.9,MG-001,0,0.166,0.39,1.154,0.57,1.229,0.065,Walking,Stable
56:10.9,MG-001,0,0.317,-0.126,0.885,0.443,0.949,-0.04,Walking,Stable
56:10.9,MG-001,0,0.102,-0.513,1,0.538,1.128,-0.052,Walking,Stable
56:10.9,MG-001,0,-0.298,-0.282,1.168,0.583,1.238,0.084,Walking,Stable
56:10.9,MG-001,0,-0.169,0.392,0.778,0.447,0.888,-0.066,Walking,Stable
56:10.9,MG-001,0,0.242,0.385,1.196,0.607,1.279,0.093,Walking,Stable
56:10.9,MG-001,0,0.277,-0.098,0.914,0.43,0.96,-0.027,Walking,Stable
56:10.9,MG-001,0,0.028,-0.522,0.936,0.495,1.072,-0.015,Walking,Stable
56:10.9,MG-001,0,-0.263,-0.203,1.123,0.53,1.171,0.053,Walking,Stable
56:11.0,MG-001,0,-0.242,0.316,0.757,0.438,0.856,-0.076,Walking,Stable
56:11.0,MG-001,0,0.129,0.443,1.105,0.559,1.197,0.057,Walking,Stable
56:11.0,MG-001,0,0.367,-0.032,0.994,0.465,1.06,-0.012,Walking,Stable
56:11.0,MG-001,0,0.053,-0.463,0.949,0.488,1.057,-0.024,Walking,Stable
56:11.0,MG-001,0,-0.351,-0.167,1.147,0.555,1.211,0.059,Walking,Stable
56:11.0,MG-001,0,-0.27,0.344,0.848,0.488,0.954,-0.093,Walking,Stable
56:11.0,MG-001,0,0.153,0.424,1.173,0.583,1.256,0.065,Walking,Stable
56:11.0,MG-001,0,0.271,-0.226,0.931,0.476,0.996,-0.061,Walking,Stable
56:11.0,MG-001,0,0.033,-0.508,0.938,0.493,1.067,-0.017,Walking,Stable
56:11.0,MG-001,0,-0.376,-0.291,1.012,0.56,1.118,0.109,Walking,Stable
56:11.1,MG-001,0,-0.139,0.443,0.778,0.453,0.906,-0.061,Walking,Stable
56:11.1,MG-001,0,0.091,0.347,1.117,0.518,1.173,0.032,Walking,Stable
56:11.1,MG-001,0,0.378,-0.1,0.896,0.458,0.978,-0.038,Walking,Stable
56:11.1,MG-001,0,0.073,-0.544,1.081,0.566,1.213,-0.039,Walking,Stable
56:11.1,MG-001,0,-0.214,-0.236,1.185,0.545,1.227,0.05,Walking,Stable
56:11.1,MG-001,0,-0.198,0.379,0.714,0.431,0.832,-0.075,Walking,Stable
56:11.1,MG-001,0,0.123,0.432,1.264,0.606,1.341,0.053,Walking,Stable
56:11.1,MG-001,0,0.359,-0.215,0.874,0.483,0.969,-0.077,Walking,Stable
56:11.1,MG-001,0,0.021,-0.55,0.901,0.49,1.055,-0.011,Walking,Stable
56:11.1,MG-001,0,-0.305,-0.132,1.041,0.493,1.092,0.04,Walking,Stable
56:11.2,MG-001,0,-0.307,0.434,0.78,0.507,0.943,-0.133,Walking,Stable
56:11.2,MG-001,0,0.172,0.364,1.233,0.59,1.298,0.063,Walking,Stable
56:11.2,MG-001,0,0.328,-0.176,0.749,0.418,0.836,-0.058,Walking,Stable
56:11.2,MG-001,0,0.053,-0.591,0.954,0.533,1.123,-0.031,Walking,Stable
56:11.2,MG-001,0,-0.31,-0.208,1.118,0.545,1.179,0.065,Walking,Stable
56:11.2,MG-001,0,-0.202,0.507,0.68,0.463,0.872,-0.103,Walking,Stable
56:11.2,MG-001,0,0.093,0.44,1.124,0.553,1.211,0.041,Walking,Stable
56:11.2,MG-001,0,0.299,-0.153,0.934,0.462,0.993,-0.046,Walking,Stable
56:11.2,MG-001,0,0.006,-0.49,0.961,0.486,1.079,-0.003,Walking,Stable
56:11.2,MG-001,0,-0.342,-0.153,1.154,0.549,1.213,0.052,Walking,Stable
56:11.3,MG-001,0,-0.249,0.398,0.868,0.505,0.987,-0.099,Walking,Stable
56:11.3,MG-001,0,0.134,0.382,1.221,0.579,1.286,0.051,Walking,Stable
56:11.3,MG-001,0,0.304,-0.06,0.834,0.399,0.889,-0.018,Walking,Stable
56:11.3,MG-001,0,-0.03,-0.512,0.877,0.473,1.016,0.015,Walking,Stable
56:11.3,MG-001,0,-0.246,-0.082,1.029,0.453,1.062,0.02,Walking,Stable
56:11.3,MG-001,0,-0.217,0.484,0.776,0.492,0.94,-0.105,Walking,Stable
56:11.3,MG-001,0,0.116,0.359,1.114,0.529,1.176,0.041,Walking,Stable
56:11.3,MG-001,0,0.284,-0.19,0.78,0.418,0.852,-0.054,Walking,Stable
56:11.3,MG-001,0,-0.011,-0.465,0.927,0.468,1.038,0.005,Walking,Stable
56:11.3,MG-001,0,-0.242,-0.119,1.018,0.46,1.053,0.029,Walking,Stable
56:11.4,MG-001,0,-0.106,0.437,0.785,0.443,0.905,-0.046,Walking,Stable
56:11.4,MG-001,0,0.122,0.372,1.146,0.547,1.211,0.046,Walking,Stable
56:11.4,MG-001,0,0.242,-0.119,0.828,0.396,0.87,-0.029,Walking,Stable
56:11.4,MG-001,0,0.017,-0.444,1.036,0.499,1.127,-0.008,Walking,Stable
56:11.4,MG-001,0,-0.302,-0.034,1.05,0.462,1.093,0.01,Walking,Stable
56:11.4,MG-001,0,-0.21,0.4,0.771,0.46,0.894,-0.084,Walking,Stable
56:11.4,MG-001,0,0.273,0.381,1.198,0.617,1.287,0.104,Walking,Stable
56:11.4,MG-001,0,0.253,-0.216,0.82,0.429,0.885,-0.055,Walking,Stable
56:11.4,MG-001,0,-0.047,-0.414,0.924,0.462,1.014,0.019,Walking,Stable
56:11.5,MG-001,0,-0.283,-0.136,1.149,0.523,1.191,0.039,Walking,Stable
56:11.5,MG-001,0,-0.109,0.455,0.816,0.46,0.941,-0.049,Walking,Stable
56:11.5,MG-001,0,0.178,0.392,1.115,0.562,1.195,0.07,Walking,Stable
56:11.5,MG-001,0,0.287,-0.08,0.842,0.403,0.893,-0.023,Walking,Stable
56:11.5,MG-001,0,-0.039,-0.499,0.977,0.505,1.098,0.02,Walking,Stable
56:11.5,MG-001,0,-0.278,-0.107,1.058,0.481,1.099,0.03,Walking,Stable
56:11.5,MG-001,0,-0.187,0.418,0.846,0.484,0.962,-0.078,Walking,Stable
56:11.5,MG-001,0,0.155,0.432,1.252,0.613,1.334,0.067,Walking,Stable
56:11.5,MG-001,0,0.348,-0.122,0.878,0.449,0.952,-0.043,Walking,Stable
56:11.5,MG-001,0,-0.036,-0.423,1.015,0.491,1.1,0.015,Walking,Stable
56:11.5,MG-001,0,-0.317,-0.107,1.066,0.497,1.117,0.034,Walking,Stable
56:11.6,MG-001,0,-0.118,0.506,0.794,0.473,0.949,-0.06,Walking,Stable
56:11.6,MG-001,0,0.202,0.432,1.2,0.611,1.291,0.087,Walking,Stable
56:11.6,MG-001,0,0.262,-0.182,0.851,0.432,0.909,-0.048,Walking,Stable
56:11.6,MG-001,0,-0.101,-0.467,0.942,0.504,1.057,0.047,Walking,Stable
56:11.6,MG-001,0,-0.308,-0.078,1.117,0.501,1.161,0.024,Walking,Stable
56:11.6,MG-001,0,-0.071,0.434,0.821,0.442,0.931,-0.031,Walking,Stable
56:11.6,MG-001,0,0.244,0.417,1.207,0.623,1.3,0.102,Walking,Stable
56:11.6,MG-001,0,0.301,-0.123,0.866,0.43,0.925,-0.037,Walking,Stable
56:11.6,MG-001,0,0.057,-0.398,0.976,0.477,1.056,-0.023,Walking,Stable
56:11.6,MG-001,0,-0.318,-0.096,1.066,0.493,1.117,0.031,Walking,Stable
56:11.7,MG-001,0,-0.24,0.472,0.876,0.53,1.024,-0.113,Walking,Stable
56:11.7,MG-001,0,0.177,0.336,1.096,0.536,1.16,0.06,Walking,Stable
56:11.7,MG-001,0,0.25,-0.225,0.873,0.449,0.935,-0.056,Walking,Stable
56:11.7,MG-001,0,-0.119,-0.517,1.124,0.587,1.243,0.062,Walking,Stable
56:11.7,MG-001,0,-0.319,-0.089,1.083,0.497,1.132,0.028,Walking,Stable
56:11.7,MG-001,0,-0.116,0.417,0.821,0.451,0.928,-0.048,Walking,Stable
56:11.7,MG-001,0,0.135,0.393,1.168,0.565,1.239,0.053,Walking,Stable
56:11.7,MG-001,0,0.242,-0.283,0.816,0.447,0.896,-0.068,Walking,Stable
56:11.7,MG-001,0,-0.148,-0.519,1.068,0.578,1.197,0.077,Walking,Stable
56:11.7,MG-001,0,-0.216,-0.086,1.039,0.447,1.065,0.019,Walking,Stable
56:11.8,MG-001,0,-0.15,0.357,0.88,0.462,0.961,-0.054,Walking,Stable
56:11.8,MG-001,0,0.269,0.339,1.159,0.589,1.237,0.091,Walking,Stable
56:11.8,MG-001,0,0.207,-0.175,0.828,0.403,0.871,-0.036,Walking,Stable
56:11.8,MG-001,0,-0.059,-0.542,1.041,0.548,1.176,0.032,Walking,Stable
56:11.8,MG-001,0,-0.335,-0.116,1.134,0.528,1.188,0.039,Walking,Stable
56:11.8,MG-001,0,-0.077,0.438,0.851,0.455,0.96,-0.034,Walking,Stable
56:11.8,MG-001,0,0.235,0.376,1.132,0.581,1.216,0.088,Walking,Stable
56:11.8,MG-001,0,0.239,-0.228,0.799,0.422,0.865,-0.054,Walking,Stable
56:11.8,MG-001,0,-0.048,-0.538,1.059,0.549,1.189,0.026,Walking,Stable
56:11.8,MG-001,0,-0.347,-0.109,1.003,0.487,1.067,0.038,Walking,Stable
56:11.9,MG-001,0,-0.116,0.442,0.687,0.415,0.825,-0.051,Walking,Stable
56:11.9,MG-001,0,0.162,0.413,1.235,0.603,1.312,0.067,Walking,Stable
56:11.9,MG-001,0,0.177,-0.297,0.807,0.427,0.878,-0.052,Walking,Stable
56:11.9,MG-001,0,-0.083,-0.519,1.044,0.549,1.168,0.043,Walking,Stable
56:11.9,MG-001,0,-0.342,-0.097,0.97,0.469,1.033,0.033,Walking,Stable
56:11.9,MG-001,0,-0.173,0.425,0.774,0.457,0.9,-0.074,Walking,Stable
56:11.9,MG-001,0,0.233,0.428,1.201,0.621,1.296,0.1,Walking,Stable
56:11.9,MG-001,0,0.252,-0.195,0.878,0.442,0.934,-0.049,Walking,Stable
56:11.9,MG-001,0,-0.094,-0.542,1.056,0.564,1.191,0.051,Walking,Stable
56:11.9,MG-001,0,-0.183,-0.004,1.059,0.415,1.075,0.001,Walking,Stable
56:12.0,MG-001,0,-0.247,0.442,0.848,0.512,0.988,-0.109,Walking,Stable
56:12.0,MG-001,0,0.273,0.32,1.192,0.595,1.264,0.087,Walking,Stable
56:12.0,MG-001,0,0.279,-0.172,0.81,0.42,0.874,-0.048,Walking,Stable
